ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
465968.0,Male,Yes,27.0,Yes,Executive,0.0,Low,4.0,Cat_4,B
460828.0,Male,Yes,48.0,No,Entertainment,1.0,Average,,Cat_6,C
466917.0,Male,Yes,30.0,No,Healthcare,9.0,High,2.0,Cat_6,C
459481.0,Male,No,23.0,Yes,Lawyer,0.0,High,,Cat_6,D
462392.0,Female,Yes,46.0,Yes,Doctor,12.0,High,1.0,Cat_4,A
465212.0,Male,No,62.0,No,Lawyer,2.0,Low,1.0,Cat_6,A
459605.0,Female,,22.0,No,Healthcare,9.0,Average,1.0,Cat_6,A
461064.0,Male,Yes,22.0,No,Artist,1.0,Low,3.0,Cat_2,B
465121.0,Male,No,68.0,No,Doctor,,Low,3.0,Cat_3,C
462639.0,Male,No,29.0,Yes,Homemaker,4.0,Low,1.0,Cat_6,B
466455.0,Male,No,74.0,Yes,Entertainment,1.0,Low,1.0,Cat_3,B
459064.0,Male,Yes,18.0,Yes,Artist,0.0,Low,1.0,Cat_6,A
462387.0,Male,No,25.0,No,,0.0,Low,4.0,Cat_6,D
460473.0,Female,No,60.0,No,Entertainment,1.0,Low,2.0,Cat_6,D
466717.0,Female,Yes,41.0,Yes,Artist,3.0,Average,2.0,Cat_6,C
465513.0,Male,Yes,46.0,No,Healthcare,8.0,High,1.0,Cat_3,D
459707.0,Male,Yes,46.0,Yes,Artist,1.0,Low,4.0,Cat_6,B
463540.0,Female,Yes,42.0,Yes,Artist,0.0,Low,9.0,Cat_6,A
465791.0,Male,No,68.0,No,Lawyer,0.0,Low,4.0,Cat_4,C
466719.0,Male,No,42.0,No,Healthcare,0.0,Average,4.0,Cat_6,A
461972.0,Female,Yes,59.0,No,Artist,1.0,Low,2.0,Cat_4,B
464127.0,Male,Yes,18.0,Yes,Entertainment,0.0,Low,1.0,Cat_6,C
459097.0,Female,Yes,69.0,Yes,Entertainment,,Average,2.0,Cat_3,C
461136.0,Female,Yes,25.0,Yes,Entertainment,1.0,Low,2.0,Cat_4,D
463292.0,Female,No,23.0,Yes,Doctor,8.0,Average,4.0,Cat_4,C
467667.0,Male,Yes,75.0,Yes,,0.0,Average,3.0,Cat_6,D
466500.0,Male,No,37.0,Yes,Entertainment,1.0,Low,2.0,Cat_6,B
462055.0,Female,Yes,30.0,Yes,Healthcare,1.0,Low,2.0,Cat_7,C
460979.0,Male,Yes,68.0,Yes,Artist,0.0,Low,3.0,Cat_4,D
459694.0,Male,,38.0,No,Entertainment,9.0,Low,4.0,Cat_6,D
467504.0,Female,Yes,46.0,,Doctor,1.0,Average,2.0,Cat_6,B
464106.0,Female,Yes,30.0,Yes,Artist,1.0,High,1.0,Cat_6,A
465118.0,Male,Yes,29.0,Yes,Artist,1.0,Low,2.0,Cat_7,C
467967.0,Male,No,39.0,Yes,Marketing,0.0,Low,5.0,Cat_3,A
465342.0,Female,Yes,57.0,Yes,Entertainment,0.0,Average,1.0,Cat_6,D
465967.0,Male,No,48.0,Yes,Homemaker,7.0,High,4.0,Cat_6,C
460196.0,Male,No,60.0,Yes,Artist,1.0,Average,4.0,Cat_1,B
464839.0,Male,No,36.0,Yes,Artist,0.0,Average,4.0,Cat_4,C
465101.0,Male,No,69.0,Yes,Marketing,0.0,Low,1.0,Cat_3,A
465724.0,Male,No,66.0,No,Engineer,1.0,Low,4.0,Cat_4,D
466455.0,Female,No,31.0,No,Executive,0.0,Average,,Cat_6,C
461177.0,Female,Yes,48.0,Yes,Doctor,6.0,Low,3.0,Cat_6,C
465963.0,Male,No,27.0,Yes,Artist,1.0,High,3.0,Cat_6,D
461875.0,Male,No,36.0,Yes,Artist,1.0,Low,4.0,Cat_1,A
462466.0,Female,No,61.0,Yes,Artist,0.0,Low,3.0,Cat_6,B
464640.0,Male,Yes,37.0,Yes,Artist,,Low,2.0,Cat_6,B
467327.0,Male,Yes,41.0,No,Artist,0.0,Low,3.0,Cat_6,B
459394.0,Male,Yes,66.0,No,Lawyer,1.0,Average,5.0,Cat_3,A
466049.0,Male,Yes,33.0,No,Artist,1.0,Low,,Cat_6,D
461743.0,Male,Yes,27.0,Yes,Entertainment,0.0,Low,2.0,Cat_4,B
467856.0,Female,Yes,62.0,No,Engineer,1.0,Low,3.0,Cat_6,B
460841.0,Male,Yes,76.0,No,Marketing,0.0,Low,1.0,Cat_6,B
459145.0,Male,Yes,29.0,Yes,Entertainment,9.0,Low,5.0,Cat_6,A
459328.0,Female,Yes,40.0,Yes,Homemaker,1.0,Low,2.0,Cat_3,B
462300.0,Male,No,31.0,No,Doctor,0.0,Average,1.0,Cat_6,A
466617.0,Male,Yes,31.0,Yes,Healthcare,1.0,Low,4.0,Cat_6,D
464861.0,Male,Yes,61.0,No,Healthcare,1.0,Average,2.0,Cat_2,C
461086.0,Male,,27.0,Yes,Artist,1.0,Low,3.0,Cat_4,A
459760.0,Male,Yes,60.0,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
464756.0,Male,No,25.0,Yes,Engineer,0.0,Low,1.0,Cat_6,D
463614.0,Male,Yes,38.0,No,Healthcare,2.0,Average,3.0,Cat_6,D
462906.0,Female,Yes,43.0,No,Doctor,0.0,Average,4.0,Cat_6,C
460775.0,Male,Yes,31.0,No,Healthcare,1.0,Low,2.0,Cat_6,B
467482.0,Male,Yes,79.0,Yes,,8.0,Low,2.0,Cat_4,C
465123.0,Female,Yes,49.0,No,Engineer,0.0,High,4.0,Cat_6,A
465292.0,Female,Yes,49.0,Yes,Artist,1.0,Average,2.0,Cat_6,A
461861.0,Male,No,66.0,Yes,Artist,2.0,Low,1.0,Cat_4,C
463573.0,Male,Yes,29.0,Yes,Artist,0.0,Average,2.0,Cat_6,D
460761.0,Female,Yes,43.0,Yes,Lawyer,,Average,4.0,Cat_6,C
466985.0,Female,Yes,31.0,Yes,Artist,1.0,Low,1.0,Cat_4,D
463413.0,Male,No,30.0,Yes,Healthcare,8.0,Low,4.0,Cat_6,C
460670.0,Male,No,23.0,No,Artist,4.0,High,1.0,Cat_6,A
465160.0,Male,Yes,51.0,Yes,Artist,3.0,Low,1.0,Cat_6,D
461894.0,Female,Yes,22.0,No,Doctor,8.0,High,4.0,Cat_6,A
459528.0,Female,Yes,35.0,No,Entertainment,1.0,Average,4.0,Cat_6,B
464811.0,Male,Yes,35.0,Yes,Engineer,,High,2.0,Cat_6,A
460779.0,Female,No,30.0,Yes,Artist,2.0,Low,2.0,Cat_6,D
465696.0,Male,No,25.0,No,Healthcare,1.0,Average,2.0,Cat_4,C
459326.0,Female,Yes,26.0,Yes,Artist,9.0,Low,1.0,Cat_6,D
464329.0,Male,No,38.0,No,Artist,7.0,High,4.0,Cat_2,A
467109.0,Female,Yes,89.0,No,Entertainment,4.0,Average,1.0,Cat_6,B
463022.0,Male,No,50.0,Yes,Healthcare,7.0,Low,2.0,Cat_6,B
465884.0,Male,No,81.0,No,Artist,1.0,Average,5.0,Cat_3,C
461004.0,Female,No,61.0,Yes,Healthcare,8.0,Low,6.0,Cat_6,A
462976.0,Female,Yes,75.0,Yes,Doctor,,Low,4.0,Cat_6,D
462250.0,Male,No,43.0,No,Lawyer,1.0,Average,2.0,Cat_6,C
463776.0,Male,Yes,33.0,No,Healthcare,1.0,Average,4.0,Cat_3,B
460551.0,Female,Yes,30.0,No,Lawyer,13.0,Low,3.0,Cat_6,C
467693.0,Male,Yes,60.0,No,Artist,,Low,2.0,Cat_4,A
467046.0,Male,Yes,80.0,No,Doctor,1.0,High,3.0,Cat_4,A
463785.0,Female,Yes,51.0,Yes,Entertainment,0.0,Low,2.0,Cat_3,C
464865.0,Male,,32.0,Yes,Artist,1.0,Low,3.0,Cat_6,B
459764.0,Male,Yes,60.0,Yes,Entertainment,2.0,Low,6.0,Cat_2,A
463313.0,Male,No,19.0,No,Entertainment,,Low,5.0,Cat_2,C
462291.0,Male,Yes,43.0,No,Engineer,1.0,Low,3.0,Cat_6,D
464609.0,Male,Yes,73.0,No,Artist,,Low,2.0,Cat_6,D
465124.0,Male,Yes,22.0,Yes,Healthcare,9.0,Low,3.0,Cat_6,B
465323.0,Female,Yes,25.0,No,Healthcare,1.0,High,4.0,Cat_2,D
465131.0,Male,No,61.0,No,Executive,5.0,Average,3.0,Cat_6,C
461351.0,Male,No,63.0,Yes,Lawyer,2.0,Low,3.0,Cat_6,B
467770.0,Male,No,72.0,Yes,Healthcare,1.0,Average,3.0,Cat_6,C
463855.0,Female,No,50.0,Yes,Entertainment,1.0,Low,4.0,Cat_4,C
464239.0,Male,No,48.0,Yes,Artist,2.0,Low,5.0,Cat_6,C
461038.0,Female,No,28.0,Yes,Artist,,Average,2.0,Cat_6,D
467776.0,Male,No,19.0,Yes,Executive,1.0,Low,4.0,Cat_6,B
466249.0,Female,Yes,59.0,No,Artist,1.0,Average,1.0,Cat_6,A
466567.0,Male,No,47.0,Yes,Engineer,3.0,Average,1.0,Cat_4,A
467248.0,Male,No,25.0,Yes,Artist,7.0,Average,3.0,Cat_6,A
465118.0,Male,No,26.0,No,Doctor,,High,3.0,Cat_4,C
459804.0,Female,Yes,19.0,No,Healthcare,0.0,Low,2.0,Cat_6,D
466863.0,Female,No,70.0,No,Executive,4.0,Low,2.0,Cat_7,A
464118.0,Male,Yes,22.0,Yes,Healthcare,1.0,Average,,Cat_3,B
460483.0,Male,No,65.0,Yes,Artist,2.0,High,4.0,Cat_6,D
464378.0,Female,No,49.0,No,Engineer,4.0,Low,2.0,Cat_6,B
467312.0,Male,Yes,42.0,No,Artist,0.0,Average,1.0,Cat_2,A
466963.0,Male,No,42.0,Yes,Entertainment,5.0,Low,1.0,Cat_1,C
466232.0,Female,Yes,19.0,No,,0.0,Average,4.0,Cat_3,A
463275.0,Female,Yes,30.0,Yes,Artist,7.0,Average,4.0,Cat_6,B
464452.0,Female,Yes,37.0,Yes,Artist,0.0,Low,8.0,Cat_4,A
466130.0,Female,No,35.0,No,Engineer,0.0,High,2.0,Cat_6,A
461382.0,Female,Yes,49.0,Yes,Doctor,1.0,Average,1.0,Cat_6,D
461938.0,Female,Yes,38.0,No,Entertainment,1.0,Average,4.0,Cat_6,B
459198.0,Male,Yes,43.0,Yes,Doctor,1.0,Low,2.0,Cat_6,C
460565.0,Female,No,60.0,Yes,Doctor,,Low,1.0,Cat_6,D
465002.0,Male,Yes,35.0,No,Healthcare,0.0,Low,1.0,Cat_2,B
464245.0,Female,No,50.0,No,Doctor,0.0,Low,1.0,Cat_6,C
460468.0,Male,No,47.0,Yes,Lawyer,0.0,Low,2.0,,A
467850.0,Female,Yes,66.0,Yes,Artist,0.0,Average,2.0,Cat_6,D
460819.0,Male,Yes,18.0,No,Healthcare,7.0,High,2.0,Cat_4,C
462877.0,Male,Yes,76.0,No,Lawyer,0.0,Low,5.0,Cat_6,D
462211.0,Female,No,27.0,Yes,Artist,1.0,Average,3.0,Cat_4,A
463249.0,Male,Yes,53.0,Yes,Artist,1.0,Low,4.0,Cat_6,B
460462.0,Male,Yes,38.0,No,Executive,,Low,3.0,Cat_6,A
459210.0,Male,Yes,76.0,Yes,Healthcare,1.0,Low,4.0,Cat_6,C
464495.0,Female,No,33.0,Yes,Marketing,8.0,Low,2.0,Cat_7,A
459219.0,Female,Yes,27.0,Yes,,1.0,Low,,Cat_6,B
467712.0,Male,,70.0,No,Executive,1.0,Low,4.0,Cat_4,C
463972.0,Male,No,62.0,Yes,Artist,0.0,Low,1.0,Cat_6,D
466573.0,Male,No,29.0,Yes,Lawyer,3.0,Low,1.0,Cat_6,C
460426.0,Male,No,26.0,Yes,Marketing,0.0,Low,1.0,Cat_6,A
461442.0,Female,Yes,53.0,Yes,Engineer,8.0,Low,,Cat_6,B
461575.0,Male,Yes,45.0,Yes,Executive,8.0,Low,2.0,Cat_6,A
463634.0,Male,Yes,45.0,No,Healthcare,6.0,Low,2.0,Cat_6,D
463971.0,Male,No,55.0,Yes,Doctor,,Low,3.0,Cat_6,C
461706.0,Female,Yes,40.0,Yes,Artist,5.0,Low,1.0,Cat_6,A
460316.0,Male,Yes,80.0,Yes,Executive,1.0,Low,1.0,Cat_7,C
465680.0,Female,No,57.0,Yes,Healthcare,8.0,Average,1.0,Cat_7,C
464681.0,Female,Yes,52.0,No,Doctor,1.0,Low,1.0,Cat_6,B
462064.0,Female,No,45.0,Yes,Marketing,1.0,Average,4.0,Cat_3,A
466915.0,Female,Yes,36.0,Yes,Homemaker,,Low,4.0,Cat_6,B
461416.0,Male,No,56.0,Yes,Healthcare,0.0,Average,5.0,Cat_5,A
464465.0,Male,Yes,88.0,Yes,Healthcare,0.0,Average,1.0,Cat_4,A
459700.0,Female,No,25.0,No,Lawyer,0.0,Average,1.0,Cat_6,D
464205.0,Male,No,50.0,Yes,Executive,1.0,Average,5.0,Cat_4,D
460775.0,Female,No,32.0,Yes,Healthcare,8.0,Low,4.0,Cat_2,A
466223.0,Female,No,39.0,Yes,Artist,0.0,Average,2.0,Cat_6,C
467575.0,Female,Yes,70.0,Yes,Artist,7.0,Low,6.0,Cat_4,A
465333.0,Female,Yes,82.0,No,Artist,11.0,Low,4.0,Cat_6,D
464217.0,Female,Yes,45.0,Yes,Artist,8.0,Average,4.0,Cat_3,B
467501.0,Male,Yes,47.0,Yes,Artist,1.0,Average,9.0,Cat_6,D
463164.0,Female,No,47.0,Yes,Healthcare,0.0,Low,7.0,Cat_6,B
463556.0,Female,No,28.0,Yes,Marketing,0.0,Low,2.0,Cat_6,A
465005.0,Female,Yes,38.0,No,Executive,,High,2.0,Cat_3,B
467157.0,Male,No,32.0,Yes,Entertainment,2.0,High,1.0,Cat_6,B
466900.0,Female,Yes,49.0,No,Engineer,1.0,Low,1.0,Cat_4,D
461633.0,Female,Yes,40.0,No,Doctor,9.0,Low,4.0,Cat_6,A
462371.0,Female,Yes,27.0,No,Lawyer,0.0,Low,4.0,Cat_6,A
464316.0,Male,Yes,53.0,Yes,Healthcare,0.0,High,2.0,Cat_6,A
460966.0,Male,,36.0,,Engineer,0.0,Low,4.0,Cat_6,B
463276.0,Male,No,30.0,No,Healthcare,6.0,High,3.0,Cat_2,D
466693.0,Female,Yes,58.0,Yes,Artist,,Low,4.0,Cat_3,D
467261.0,Female,No,41.0,Yes,Artist,0.0,Low,2.0,Cat_6,A
462369.0,Male,No,29.0,Yes,Entertainment,2.0,Average,4.0,Cat_6,C
464410.0,Male,No,50.0,Yes,Entertainment,1.0,Low,5.0,Cat_6,C
464470.0,Male,No,59.0,,Artist,0.0,Low,1.0,Cat_6,B
461915.0,Male,Yes,41.0,No,Doctor,3.0,High,3.0,Cat_4,A
460233.0,Female,Yes,19.0,No,Artist,1.0,High,4.0,Cat_1,C
462436.0,Female,Yes,36.0,Yes,Healthcare,9.0,High,1.0,Cat_2,D
464631.0,Male,No,23.0,Yes,Engineer,8.0,Average,3.0,Cat_6,A
464716.0,Male,Yes,19.0,No,Entertainment,0.0,Low,2.0,Cat_4,B
463045.0,Female,No,25.0,Yes,Healthcare,2.0,Low,3.0,,A
459247.0,Male,Yes,49.0,Yes,Marketing,8.0,Low,,Cat_6,D
461812.0,Female,No,36.0,Yes,Entertainment,1.0,Average,3.0,Cat_6,D
460677.0,Female,Yes,55.0,No,Entertainment,1.0,Average,4.0,Cat_2,A
460596.0,Male,Yes,71.0,Yes,Engineer,5.0,Low,2.0,Cat_6,B
467419.0,Female,No,31.0,No,Doctor,8.0,High,2.0,Cat_3,B
465820.0,Male,No,51.0,Yes,Executive,6.0,Low,2.0,Cat_3,D
463304.0,Male,No,41.0,Yes,Healthcare,1.0,High,3.0,Cat_6,A
464056.0,Female,No,33.0,Yes,Artist,5.0,Average,1.0,Cat_6,C
460975.0,Male,Yes,50.0,No,Healthcare,10.0,High,3.0,Cat_6,A
460845.0,Male,No,23.0,No,Doctor,8.0,Low,1.0,Cat_4,D
459093.0,Female,Yes,39.0,Yes,Executive,0.0,Average,1.0,Cat_6,A
467007.0,Male,Yes,22.0,No,Lawyer,0.0,Low,5.0,Cat_6,C
465036.0,Female,Yes,29.0,Yes,Executive,7.0,Low,4.0,Cat_3,C
464543.0,Male,Yes,32.0,Yes,Lawyer,5.0,Low,2.0,Cat_2,A
464141.0,Male,Yes,37.0,No,Artist,0.0,Low,2.0,Cat_6,D
462838.0,Male,Yes,49.0,Yes,Doctor,2.0,High,2.0,Cat_6,A
466732.0,Female,Yes,38.0,Yes,Lawyer,0.0,Low,2.0,Cat_3,D
460357.0,Male,Yes,47.0,No,Artist,7.0,Low,2.0,Cat_6,B
463177.0,Male,Yes,66.0,No,Artist,1.0,Low,1.0,Cat_4,A
459891.0,Male,No,59.0,Yes,Entertainment,,Low,9.0,Cat_6,D
467887.0,Male,Yes,28.0,Yes,Healthcare,1.0,Low,2.0,Cat_6,D
460068.0,Male,Yes,19.0,Yes,Healthcare,1.0,Average,4.0,Cat_6,B
459533.0,Male,Yes,30.0,Yes,Artist,,Low,4.0,Cat_3,D
464320.0,Male,No,47.0,No,Artist,5.0,Low,4.0,Cat_6,D
462940.0,Male,No,22.0,Yes,Doctor,,Average,4.0,Cat_6,A
459716.0,Male,No,59.0,No,Healthcare,,High,4.0,Cat_6,C
461236.0,Female,No,22.0,No,Entertainment,0.0,High,3.0,Cat_6,C
464978.0,Female,Yes,35.0,Yes,Healthcare,0.0,Low,2.0,Cat_6,A
467728.0,Female,Yes,23.0,Yes,Doctor,0.0,Average,4.0,Cat_4,B
467815.0,Male,Yes,45.0,No,Executive,0.0,Low,7.0,Cat_3,C
463400.0,Male,Yes,29.0,Yes,Artist,1.0,Low,2.0,Cat_4,A
464428.0,Male,No,42.0,Yes,Entertainment,0.0,High,4.0,Cat_6,A
467550.0,Male,Yes,49.0,No,Healthcare,0.0,Low,2.0,Cat_6,A
467339.0,Male,No,67.0,Yes,Artist,5.0,Average,2.0,Cat_6,B
461794.0,Male,Yes,35.0,No,Engineer,2.0,Low,3.0,Cat_6,D
467433.0,Female,Yes,36.0,Yes,,0.0,High,1.0,Cat_6,C
463513.0,Female,No,53.0,Yes,Artist,0.0,Average,2.0,Cat_6,D
464680.0,Male,Yes,22.0,Yes,Entertainment,0.0,Low,2.0,Cat_3,D
466369.0,Female,Yes,31.0,Yes,Artist,1.0,High,2.0,Cat_7,B
466048.0,Male,No,32.0,Yes,Homemaker,0.0,Average,8.0,Cat_6,A
463776.0,Male,No,26.0,No,Doctor,1.0,Low,4.0,Cat_6,B
465227.0,Male,Yes,46.0,Yes,Doctor,11.0,Average,3.0,Cat_3,B
463224.0,Female,No,19.0,Yes,Engineer,8.0,Low,4.0,Cat_4,B
460703.0,Male,Yes,25.0,No,Homemaker,0.0,High,3.0,Cat_4,A
465712.0,Male,No,25.0,No,Artist,,Low,3.0,Cat_6,A
459001.0,Male,Yes,28.0,Yes,Engineer,9.0,Low,4.0,Cat_2,A
462472.0,Male,No,38.0,Yes,,0.0,Low,2.0,Cat_6,A
465734.0,Male,Yes,52.0,Yes,Healthcare,1.0,Low,1.0,Cat_6,C
460513.0,Male,No,33.0,Yes,Marketing,1.0,Low,1.0,Cat_2,D
467631.0,Female,,28.0,Yes,Artist,1.0,High,2.0,Cat_4,A
462958.0,Male,Yes,19.0,Yes,Healthcare,2.0,Low,,Cat_6,D
459782.0,Male,Yes,32.0,No,Artist,,Low,2.0,Cat_6,B
463426.0,Male,Yes,84.0,No,Engineer,1.0,Low,4.0,Cat_6,D
461819.0,Male,Yes,27.0,Yes,Artist,0.0,Average,2.0,Cat_3,C
467941.0,Male,Yes,18.0,Yes,Marketing,1.0,High,3.0,Cat_6,A
461438.0,Female,Yes,43.0,Yes,Healthcare,0.0,Low,1.0,Cat_4,D
461959.0,Female,Yes,41.0,No,Executive,,Low,3.0,Cat_7,D
463685.0,Male,Yes,35.0,Yes,Entertainment,1.0,High,2.0,Cat_6,C
464084.0,Male,No,41.0,Yes,Entertainment,8.0,Low,2.0,Cat_4,D
459125.0,Male,Yes,49.0,Yes,Entertainment,0.0,Low,2.0,Cat_6,A
459434.0,Male,No,59.0,No,Artist,2.0,Average,3.0,Cat_6,D
460620.0,Male,Yes,86.0,No,Lawyer,10.0,Low,3.0,Cat_4,A
466012.0,Male,No,50.0,Yes,Healthcare,9.0,Average,2.0,Cat_4,D
466223.0,Male,Yes,26.0,No,Engineer,1.0,Low,4.0,Cat_6,D
461634.0,Male,No,27.0,No,Artist,1.0,Low,3.0,Cat_6,A
460115.0,Female,No,23.0,Yes,Entertainment,4.0,Low,1.0,Cat_4,D
467713.0,Male,No,46.0,No,Entertainment,0.0,Low,5.0,Cat_2,C
466908.0,Male,Yes,47.0,Yes,Entertainment,6.0,Low,2.0,Cat_6,D
464793.0,Male,Yes,89.0,Yes,Doctor,1.0,Average,1.0,Cat_6,D
465362.0,Female,No,28.0,No,Healthcare,1.0,Low,4.0,Cat_6,A
462643.0,Male,No,29.0,Yes,Executive,7.0,Low,2.0,Cat_6,B
459921.0,Male,No,59.0,Yes,Artist,0.0,Average,,Cat_6,C
462111.0,Male,Yes,39.0,No,Artist,0.0,Low,4.0,Cat_6,C
459792.0,Female,No,68.0,Yes,Entertainment,2.0,Low,4.0,Cat_6,C
459680.0,Female,No,29.0,Yes,Marketing,1.0,High,4.0,Cat_6,C
460466.0,Female,Yes,58.0,Yes,Lawyer,,Low,2.0,Cat_3,C
464934.0,Male,No,49.0,Yes,Healthcare,1.0,Low,4.0,Cat_6,B
463919.0,Female,No,73.0,Yes,Artist,8.0,Average,2.0,Cat_1,D
463791.0,Female,No,81.0,Yes,Doctor,1.0,Low,2.0,Cat_4,A
465700.0,Male,No,37.0,Yes,Artist,1.0,Low,3.0,Cat_6,C
464615.0,Male,No,70.0,No,Artist,1.0,Average,1.0,Cat_3,B
461014.0,Male,Yes,40.0,No,Healthcare,0.0,Low,3.0,Cat_6,B
462322.0,Female,Yes,72.0,No,Executive,1.0,Low,1.0,Cat_6,B
465012.0,Male,No,67.0,No,Artist,,Low,2.0,Cat_6,A
460318.0,Female,No,76.0,No,Entertainment,1.0,Average,3.0,Cat_3,D
466409.0,Female,Yes,27.0,No,Artist,3.0,High,4.0,Cat_6,B
460421.0,Male,Yes,50.0,No,Executive,0.0,Low,2.0,Cat_4,A
466232.0,Male,No,55.0,Yes,Doctor,1.0,Low,1.0,Cat_6,D
460083.0,Female,Yes,23.0,No,Entertainment,14.0,Low,5.0,Cat_3,C
460427.0,Female,Yes,36.0,Yes,Entertainment,4.0,Low,3.0,Cat_3,A
461508.0,Male,Yes,31.0,No,Healthcare,0.0,High,7.0,Cat_3,A
462072.0,Female,Yes,52.0,Yes,Engineer,0.0,Low,2.0,Cat_4,A
461755.0,Male,No,63.0,Yes,Artist,9.0,Low,4.0,Cat_6,D
459977.0,Male,Yes,56.0,Yes,Entertainment,4.0,Average,3.0,Cat_4,C
465959.0,Male,No,55.0,Yes,Entertainment,1.0,Low,4.0,Cat_6,D
466348.0,Female,Yes,55.0,Yes,Doctor,6.0,Low,1.0,Cat_6,C
464566.0,Female,Yes,38.0,Yes,Engineer,0.0,Low,2.0,Cat_6,D
461016.0,Male,Yes,39.0,No,Artist,0.0,High,1.0,Cat_3,D
459319.0,Male,Yes,35.0,Yes,Executive,4.0,Low,7.0,Cat_3,B
463147.0,Male,No,33.0,Yes,Healthcare,8.0,Low,2.0,Cat_6,D
464554.0,Female,Yes,18.0,No,Artist,0.0,Low,3.0,Cat_6,D
460205.0,Male,Yes,41.0,Yes,Artist,,Average,1.0,Cat_3,D
462623.0,Male,,56.0,Yes,Entertainment,0.0,Average,1.0,Cat_4,B
462341.0,Female,No,33.0,Yes,Entertainment,5.0,High,5.0,Cat_4,C
466580.0,Female,Yes,86.0,Yes,Healthcare,1.0,Low,2.0,Cat_3,B
462791.0,Female,,22.0,,Homemaker,13.0,High,9.0,Cat_6,A
460197.0,Female,Yes,53.0,Yes,Doctor,,Average,1.0,Cat_3,D
464860.0,Female,No,30.0,No,Artist,1.0,Low,5.0,Cat_6,A
459729.0,Male,Yes,88.0,No,Artist,0.0,Average,3.0,Cat_2,C
463570.0,Male,,37.0,Yes,Engineer,8.0,Low,,Cat_6,C
462086.0,Female,No,28.0,,Artist,0.0,Low,3.0,Cat_6,A
463693.0,Female,No,33.0,Yes,Artist,4.0,Average,2.0,Cat_6,A
466620.0,Female,Yes,69.0,Yes,Artist,,High,4.0,Cat_4,A
466215.0,Female,No,38.0,Yes,Artist,0.0,Low,2.0,Cat_6,D
463509.0,Male,No,29.0,No,Engineer,0.0,Low,3.0,Cat_4,A
465001.0,Female,Yes,63.0,No,Artist,5.0,Low,3.0,Cat_6,C
461996.0,Male,No,40.0,No,Healthcare,1.0,High,2.0,Cat_6,C
461136.0,Female,Yes,39.0,No,Lawyer,0.0,Average,1.0,Cat_6,C
464586.0,Male,No,49.0,Yes,Artist,9.0,Average,6.0,Cat_3,B
464639.0,Male,Yes,51.0,Yes,Artist,9.0,Low,2.0,Cat_4,D
466789.0,Female,Yes,51.0,No,Healthcare,7.0,Average,3.0,Cat_6,D
465062.0,Male,No,49.0,Yes,Lawyer,0.0,Low,4.0,Cat_6,B
467302.0,Female,No,28.0,Yes,Executive,,Average,5.0,Cat_6,D
460618.0,Female,No,28.0,Yes,Lawyer,,Average,1.0,Cat_6,A
465284.0,Male,No,47.0,No,Artist,1.0,High,2.0,Cat_7,D
465543.0,Female,Yes,38.0,No,Healthcare,5.0,Low,2.0,Cat_6,C
464716.0,Female,No,56.0,No,Artist,1.0,Average,2.0,Cat_6,C
463317.0,Male,No,25.0,Yes,Doctor,1.0,High,2.0,Cat_6,C
463018.0,Female,Yes,26.0,Yes,Healthcare,9.0,Low,2.0,Cat_1,C
466291.0,Male,Yes,47.0,Yes,Doctor,2.0,Low,1.0,Cat_6,A
461807.0,Female,Yes,89.0,Yes,Engineer,1.0,Average,4.0,Cat_4,A
461801.0,Female,Yes,20.0,Yes,Healthcare,7.0,Average,2.0,Cat_2,D
464420.0,Female,Yes,43.0,No,Healthcare,0.0,Average,2.0,Cat_6,C
463439.0,Male,Yes,67.0,No,Engineer,0.0,Average,2.0,Cat_6,A
467339.0,Female,No,35.0,Yes,Artist,0.0,Low,5.0,Cat_6,C
465715.0,Male,Yes,66.0,Yes,Artist,9.0,Low,1.0,Cat_3,A
462195.0,Male,Yes,67.0,Yes,Artist,7.0,Low,1.0,Cat_6,D
463163.0,Female,No,53.0,Yes,Healthcare,6.0,Low,4.0,Cat_6,B
466003.0,Male,Yes,25.0,Yes,Artist,2.0,High,4.0,Cat_6,B
461497.0,Male,No,52.0,Yes,Artist,1.0,Low,4.0,Cat_2,D
464124.0,Female,No,27.0,Yes,Entertainment,4.0,High,4.0,Cat_6,C
459550.0,Female,,50.0,No,Entertainment,8.0,Low,1.0,Cat_2,A
464775.0,Male,No,70.0,Yes,Healthcare,5.0,Low,4.0,Cat_4,D
463281.0,Male,Yes,41.0,Yes,Artist,8.0,Low,2.0,Cat_6,B
466633.0,Female,No,51.0,Yes,Artist,9.0,Low,5.0,Cat_4,D
467856.0,Female,No,74.0,Yes,Engineer,1.0,Average,2.0,Cat_7,D
464132.0,Female,No,19.0,No,Artist,0.0,Low,4.0,Cat_6,B
466464.0,Female,,36.0,Yes,Doctor,0.0,High,2.0,Cat_6,A
467309.0,Female,Yes,52.0,Yes,Artist,3.0,Low,2.0,Cat_3,D
462300.0,Female,No,32.0,No,Doctor,0.0,Low,7.0,Cat_6,D
467051.0,Male,No,71.0,Yes,Doctor,0.0,Low,1.0,Cat_6,D
464170.0,Male,Yes,38.0,No,Engineer,0.0,Average,4.0,Cat_1,A
460646.0,Female,Yes,53.0,Yes,Artist,3.0,High,4.0,Cat_4,A
